"Gene","L_acetotolerans_BM-LA14527","L_acetotolerans_CN247","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"uncultured_L_sp_Chicken_14_mag_2_00787","","","39","102","679","186","5.43175487465181","64.58333333333334","0.10473880273758988","1.1118390311750358e-31","2.780153497453177e-27","5.186853540024584e-30"
"L_delbrueckii_subsp_delbrueckii_DSM_20074_01246","","","28","92","690","196","3.8997214484679668","68.05555555555556","0.08645242596093258","1.1930612180854148e-31","2.9832495758225797e-27","5.5553995825373924e-30"
"L_delbrueckii_subsp_lactis_NCIMB_700280_00069","","","27","91","691","197","3.7604456824512535","68.40277777777779","0.08458834942192395","1.2427929927018553e-31","3.107603878250989e-27","5.776215387083623e-30"
"L_delbrueckii_subsp_sunkii_JCM_17838_01671","","","25","89","693","199","3.4818941504178276","69.09722222222221","0.08066215931384471","1.2856979301017479e-31","3.2148876742194205e-27","5.964541139553656e-30"
"L_delbrueckii_subsp_bulgaricus_UBLB01_00775","","","49","110","669","178","6.8245125348189415","61.80555555555556","0.11852153825247996","1.3862938960473396e-31","3.466427887066373e-27","6.419310901974764e-30"
"L_sp_F5_bin5_00880","","","370","256","348","32","51.532033426183844","11.11111111111111","0.13290229885057472","1.7540852055961421e-31","4.386090056593153e-27","8.10737533566202e-30"
"L_helveticus_CGMCC_1.1877_00560","","","16","79","702","209","2.2284122562674096","72.56944444444444","0.06029788308269321","1.9592668779286643e-31","4.899146828260625e-27","9.022369849467081e-30"
"L_helveticus_CAUH18_01226","","","16","79","702","209","2.2284122562674096","72.56944444444444","0.06029788308269321","1.9592668779286643e-31","4.899146828260625e-27","9.022369849467081e-30"
"L_crispatus_1D_01980","","","238","7","480","281","33.147632311977716","97.56944444444444","19.904166666666665","2.066622368553332e-31","5.167589232567606e-27","9.4992449128081e-30"
"L_sp_UBA9489_00103/0.6","","","18","81","700","207","2.5069637883008355","71.875","0.06571428571428571","2.806893961935116e-31","7.018638351818758e-27","1.2878235507924326e-29"
"L_gasseri_MHKL_MAG_00047_00670","","","308","22","410","266","42.89693593314763","92.36111111111111","9.082926829268292","2.8387913850740858e-31","7.098397858377751e-27","1.300072867834753e-29"
"L_amylovorus_DSM_16698_01241","","","243","8","475","280","33.844011142061284","97.22222222222221","17.905263157894737","2.9409766780168397e-31","7.353912183381108e-27","1.344408077400568e-29"
"L_delbrueckii_ME-797_01853","","","32","95","686","193","4.456824512534819","67.01388888888889","0.0947675310725794","3.011290574177217e-31","7.529732080730132e-27","1.37153589812935e-29"
"L_helveticus_LZ-R-5_01901/2/0.1","","","32","95","686","193","4.456824512534819","67.01388888888889","0.0947675310725794","3.011290574177217e-31","7.529732080730132e-27","1.37153589812935e-29"
"L_delbrueckii_ME-801_00554","","","20","83","698","205","2.785515320334262","71.18055555555556","0.07077018676424897","3.5932628021843646e-31","8.984953636862004e-27","1.6336279339749097e-29"
"L_helveticus_IMAU30049_00496","","","10","71","708","217","1.392757660167131","75.34722222222221","0.04316861621707647","3.744641435930074e-31","9.36347591054315e-27","1.6993604193363248e-29"
"L_crispatus_Chicken_6_mag_147_01470","","","303","21","415","267","42.20055710306407","92.70833333333334","9.282960413080895","3.8141444838619466e-31","9.537268281896798e-27","1.727765993097246e-29"
"L_gasseri_MHKL_MAG_00045_00117/10","","1020_g_1747","324","26","394","262","45.12534818941504","90.97222222222221","8.286606794221008","3.8685686879068343e-31","9.67335600411104e-27","1.7492506336547992e-29"
"L_delbrueckii_ME-782_00818","","","29","92","689","196","4.03899721448468","68.05555555555556","0.08966996907932101","3.8901462877416867e-31","9.727310792498087e-27","1.7558322730140952e-29"
"L_delbrueckii_subsp_lactis_NWC_1_2_01925","","","28","91","690","197","3.8997214484679668","68.40277777777779","0.08784838350055742","4.124486927888634e-31","1.0313279563185528e-26","1.8582485699433384e-29"
"L_johnsonii_UBLJ-01_01342","","","331","28","387","260","46.10027855153203","90.27777777777779","7.942045035068291","4.153408379310677e-31","1.0385597652466348e-26","1.8679132468464655e-29"
"L_delbrueckii_L10_00126","","","25","88","693","200","3.4818941504178276","69.44444444444444","0.08198871835235472","4.487996708809931e-31","1.1222235770379233e-26","2.011153363867246e-29"
"L_delbrueckii_subsp_lactis_FAM_20544_00196","","","25","88","693","200","3.4818941504178276","69.44444444444444","0.08198871835235472","4.487996708809931e-31","1.1222235770379233e-26","2.011153363867246e-29"
"L_crispatus_0421_295_1_1_MRS6_S407-bin_1_01179/3/0.1","","","49","109","669","179","6.8245125348189415","62.15277777777778","0.12028085188080251","4.552360934620344e-31","1.138317851701817e-26","2.0363467830086172e-29"
"L_crispatus_Chicken_14_mag_17_01166","1020_g_17","1020_g_3062","466","278","252","10","64.9025069637883","3.4722222222222223","0.06651821400022839","4.908317882178253e-31","1.2273248864386722e-26","2.1916515829262002e-29"
"L_crispatus_MHKL_MAG_00120_01807","","","369","255","349","33","51.392757660167135","11.458333333333332","0.13682791168043149","5.2287496670958095e-31","1.3074488542573072e-26","2.3264214488564185e-29"
"L_sp_LAC2_00129","","","369","255","349","33","51.392757660167135","11.458333333333332","0.13682791168043149","5.2287496670958095e-31","1.3074488542573072e-26","2.3264214488564185e-29"
"L_ultunensis_MGYG_HGUT_01335_01135","1020_g_679","1020_g_3026","488","282","230","6","67.96657381615599","2.083333333333333","0.04514338575393154","5.610271916936833e-31","1.402848492830055e-26","2.491737997921945e-29"
"L_helveticus_IMAU30044_01523","","","192","191","526","97","26.740947075208915","33.68055555555556","0.18537614715426115","5.785512743789535e-31","1.4466674615845732e-26","2.5650132297598813e-29"
"L_delbrueckii_subsp_bulgaricus_CIRM_BIA_864_01683","","","11","72","707","216","1.532033426183844","75.0","0.04667609618104668","5.80525156332791e-31","1.451603153410144e-26","2.569209121079901e-29"
"L_crispatus_B4_01923","","","193","1","525","287","26.880222841225628","99.65277777777779","105.50666666666666","6.827569118195995e-31","1.7072336580049085e-26","3.016313883400898e-29"
"L_crispatus_D31t1_170403_E4_01257","","","240","8","478","280","33.42618384401114","97.22222222222221","17.573221757322177","6.914959425966293e-31","1.7290856044628713e-26","3.0495336939380445e-29"
"L_delbrueckii_subsp_lactis_NWC_1_2_00458/7","","","35","97","683","191","4.874651810584958","66.31944444444444","0.10090413729604081","7.064456232812661e-31","1.766467281014806e-26","3.109977607420433e-29"
"L_delbrueckii_subsp_bulgaricus_L99_00939","","","34","96","684","192","4.735376044568245","66.66666666666666","0.09941520467836257","8.08196571533084e-31","2.020895527118477e-26","3.5516617348303636e-29"
"L_helveticus_IMAU40093_00557","","","124","157","594","131","17.270194986072422","45.48611111111111","0.17418344806879837","8.495486597112264e-31","2.1242964236079216e-26","3.7268358308910906e-29"
"L_helveticus_IMAU30002_00245","","","9","69","709","219","1.2534818941504178","76.04166666666666","0.04028944625007665","8.530418943480652e-31","2.133031256817337e-26","3.735606404233515e-29"
"L_delbrueckii_subsp_lactis_CIRM_BIA_225_02005","","","33","95","685","193","4.596100278551532","67.01388888888889","0.09787168651555897","9.146283564092844e-31","2.2870282052014157e-26","3.998301058044433e-29"
"L_sp_F5_bin2_01368","1020_g_890","1020_g_2334","517","286","201","2","72.00557103064067","0.6944444444444444","0.017986988136241867","1.0117839868995972e-30","2.5299658592424428e-26","4.4152981836691846e-29"
"L_delbrueckii_subsp_bulgaricus_ATCC_BAA-365_02006","","","4","61","714","227","0.5571030640668524","78.81944444444444","0.020847683335629332","1.1380849035273693e-30","2.8457813012701867e-26","4.9578071450700115e-29"
"L_ultunensis_MGYG_HGUT_01335_00619","","","19","81","699","207","2.6462395543175488","71.875","0.06946431409950724","1.1446483872106788e-30","2.8621932922203025e-26","4.977727464730961e-29"
"L_delbrueckii_P3MRA_00198","1020_g_932","1020_g_2817","434","271","284","17","60.44568245125348","5.902777777777778","0.09586300088352996","1.2712716208866756e-30","3.1788146880271324e-26","5.518775500047104e-29"
"L_crispatus_C037_00165","","","332","29","386","259","46.239554317548745","89.93055555555556","7.681615150973736","1.3065905002032822e-30","3.267129545758307e-26","5.662269576704171e-29"
"L_paragasseri_NCK1347_01587","","","265","13","453","275","36.908077994428965","95.48611111111111","12.374766513839361","1.3884252818913136e-30","3.47175741736923e-26","6.006500722092094e-29"
"L_nasalidis_YZ01_01871","","","26","88","692","200","3.6211699164345403","69.44444444444444","0.08539148712559118","1.5326546421360693e-30","3.832402932661241e-26","6.619003337929605e-29"
"L_helveticus_FAM13019_01537","","","43","103","675","185","5.988857938718663","64.23611111111111","0.1144192736425746","1.866721356680077e-30","4.6677367523785325e-26","8.036630591502906e-29"
"L_gasseri_DSM_14869_01503/4/0.1","","","335","30","383","258","46.65738161559889","89.58333333333334","7.522193211488251","1.8673394815689614e-30","4.6692823736631883e-26","8.036630591502906e-29"
"L_gallinarum_Chicken_14_mag_96_00901","","","36","97","682","191","5.013927576601671","66.31944444444444","0.1039392931644345","2.046326667238306e-30","5.1168398314293846e-26","8.77674070571078e-29"
"L_helveticus_IMAU10031_00358","","","36","97","682","191","5.013927576601671","66.31944444444444","0.1039392931644345","2.046326667238306e-30","5.1168398314293846e-26","8.77674070571078e-29"
"L_delbrueckii_subsp_lactis_FAM_21755_00407","","","15","76","703","212","2.0891364902506964","73.61111111111111","0.059519353148162014","2.0510326764873355e-30","5.128607207556582e-26","8.781861656774969e-29"
"L_helveticus_IMAU40088_01361","1020_g_855","1020_g_2985","431","270","287","18","60.02785515320335","6.25","0.10011614401858304","2.3580487625132055e-30","5.896300930664271e-26","1.0079146890024394e-28"
"L_crispatus_233_S810-bin_1_01380","","","191","1","527","287","26.6016713091922","99.65277777777779","104.01707779886148","2.3819359112656125e-30","5.956030746119664e-26","1.0163874993378267e-28"
"L_crispatus_1D_01986","","","213","4","505","284","29.66573816155989","98.61111111111111","29.946534653465346","2.8323857998717235e-30","7.082380692579244e-26","1.2065384484802801e-28"
"L_crispatus_MHKL_MAG_00009_00463","","","219","5","499","283","30.501392757660167","98.26388888888889","24.84048096192385","2.894109884963651e-30","7.23672176735161e-26","1.2307349944475527e-28"
"L_delbrueckii_subsp_bulgaricus_CIRM_BIA_1614_01907","","1020_g_2524","97","140","621","148","13.509749303621168","51.388888888888886","0.165125373821026","3.4602079850266424e-30","8.652250066559119e-26","1.4689728466144515e-28"
"L_delbrueckii_ME-795_01130","","","19","80","699","208","2.6462395543175488","72.22222222222221","0.07067238912732475","4.0480490349077915e-30","1.0122146611786932e-25","1.7156180697943952e-28"
"L_panisapium_ESL0416_02067/0.1","","","29","90","689","198","4.03899721448468","68.75","0.09259796806966618","4.533240908361601e-30","1.1335368891358183e-25","1.9179981203651747e-28"
"L_helveticus_LZ-R-5_01843/0.1","","","49","107","669","181","6.8245125348189415","62.84722222222222","0.12389813223810123","4.8044441957455925e-30","1.2013512711461854e-25","2.025887472421898e-28"
"uncultured_L_sp_Chicken_14_mag_2_00146/0.1","","","49","107","669","181","6.8245125348189415","62.84722222222222","0.12389813223810123","4.8044441957455925e-30","1.2013512711461854e-25","2.025887472421898e-28"
"L_amylovorus_1394N20_02017/0.1","","","236","8","482","280","32.86908077994429","97.22222222222221","17.136929460580912","4.8769192964193006e-30","1.219473670069646e-25","2.0529859765482254e-28"
"L_delbrueckii_QAULDN61_01850","","","10","69","708","219","1.392757660167131","76.04166666666666","0.04482928027511668","5.1725860525987565e-30","1.2934051424523192e-25","2.173790155382049e-28"
"L_delbrueckii_subsp_lactis_FAM_21748_00745","1020_g_1098","1020_g_2189","57","113","661","175","7.938718662952645","60.763888888888886","0.1335466509579211","5.248666868147103e-30","1.3124291503801831e-25","2.2020623328526564e-28"
"L_nasalidis_YZ03_00950/4","","","26","87","692","201","3.6211699164345403","69.79166666666666","0.08680486346422164","5.2641354386958424e-30","1.3162970664458954e-25","2.2048527076145653e-28"
"L_delbrueckii_ME-783_01653","","","52","109","666","179","7.242339832869081","62.15277777777778","0.1282199630823484","6.959381134884096e-30","1.7401932527777682e-25","2.9051640280096295e-28"
"L_taiwanensis_DSM_21401_01583/2","","","52","109","666","179","7.242339832869081","62.15277777777778","0.1282199630823484","6.959381134884096e-30","1.7401932527777682e-25","2.9051640280096295e-28"
"L_mulieris_MHKL_MAG_00289_00516","","","229","7","489","281","31.894150417827298","97.56944444444444","18.79900671925212","7.290453162947806e-30","1.822977813395099e-25","3.0382963556584985e-28"
"L_helveticus_LZ-R-5_01568","","","422","267","296","21","58.77437325905292","7.291666666666667","0.11213179471606438","7.325566949926052e-30","1.8317580158290094e-25","3.0478502759218127e-28"
"L_gasseri_MHKL_MAG_00267_00955","","","338","244","380","44","47.07520891364902","15.277777777777779","0.16039689387402933","7.882630116501832e-30","1.9710516606312832e-25","3.274172193739673e-28"
"L_sp_UBA9489_00887/0.1","","","47","105","671","183","6.545961002785515","63.541666666666664","0.12207792207792208","7.918806600429838e-30","1.980097590437481e-25","3.283743931073766e-28"
"L_crispatus_CM2292_MRS1_S784-bin_1_00984","","1020_g_1474;1020_g_1477","223","6","495","282","31.058495821727018","97.91666666666666","21.173737373737374","8.947582726077718e-30","2.2373430606557337e-25","3.7042103653240624e-28"
"L_taiwanensis_114f_01488","","","51","108","667","180","7.103064066852367","62.5","0.12743628185907047","9.131037845300108e-30","2.2832160132172917e-25","3.773910765648416e-28"
"L_ultunensis_MGYG_HGUT_01335_01726","","","41","100","677","188","5.710306406685237","65.27777777777779","0.11385524372230428","9.237558657004402e-30","2.3098515421839507e-25","3.8116362082243413e-28"
"L_helveticus_LZ-R-5_01863/0.1","","","187","1","531","287","26.044568245125348","99.65277777777779","101.07156308851224","9.673130596646347e-30","2.418766305691419e-25","3.984787983017165e-28"
"L_delbrueckii_subsp_sunkii_NRIC_0767_00893","1020_g_583","1020_g_2725","515","285","203","3","71.72701949860725","1.0416666666666665","0.026704692766398756","1.0331986128570878e-29","2.583513131449148e-25","4.2491992293571515e-28"
"L_gasseri_EJL_02028/0.1","","","17","77","701","211","2.3676880222841223","73.26388888888889","0.06645423050558572","1.0870539438094347e-29","2.7181783864954914e-25","4.463347104261891e-28"
"L_crispatus_CM2261_MRS3_S774-bin_1_00816","","","216","5","502","283","30.08356545961003","98.26388888888889","24.35378486055777","1.1021894203296307e-29","2.7560246455342417e-25","4.518073189400396e-28"
"L_johnsonii_ZLJ010_01092","","","40","99","678","189","5.571030640668524","65.625","0.11263073209975864","1.1226499308534222e-29","2.8071861520989823e-25","4.594412687559709e-28"
"L_helveticus_IMAU30044_00955","","","54","110","664","178","7.520891364902507","61.80555555555556","0.13159912376779848","1.2671731680699138e-29","3.1685665067588193e-25","5.177396252873888e-28"
"L_crispatus_UMNLC16_00036","","","264","14","454","274","36.768802228412255","95.13888888888889","11.380742605412209","1.28097057908467e-29","3.203066933001217e-25","5.225231538338038e-28"
"L_crispatus_MHKL_MAG_00119_00683","","","177","0","541","288","24.651810584958216","100.0","inf","1.3203102621526705e-29","3.3014358105127528e-25","5.3681883097768335e-28"
"L_intestinalis_DSM_6629_00872/2","","","177","0","541","288","24.651810584958216","100.0","inf","1.3203102621526705e-29","3.3014358105127528e-25","5.3681883097768335e-28"
"L_delbrueckii_subsp_bulgaricus_UBLB01_01483","","","65","118","653","170","9.052924791086351","59.02777777777778","0.14340592311885172","1.3290539733178328e-29","3.323299460281241e-25","5.394966656300716e-28"
"L_sp_F5_bin4_00150/0.1","","","30","90","688","198","4.178272980501393","68.75","0.09593023255813954","1.4136034042058165e-29","3.5347153122166444e-25","5.7288740878713845e-28"
"uncultured_L_sp_Chicken_10_mag_88_00319","","","373","254","345","34","51.949860724233986","11.805555555555555","0.14472212712541366","1.482105727429123e-29","3.706005371436522e-25","5.996772445690165e-28"
"L_crispatus_0795_578_1_1_MRS1_S862-bin_1_01409","","","176","0","542","288","24.512534818941504","100.0","inf","1.4965235192297742e-29","3.74205705983405e-25","6.035575902958146e-28"
"L_delbrueckii_ME-792_01489/0.1","","","176","0","542","288","24.512534818941504","100.0","inf","1.4965235192297742e-29","3.74205705983405e-25","6.035575902958146e-28"
"L_gasseri_HL20_01746","1020_g_678","1020_g_3027","491","281","227","7","68.38440111420613","2.430555555555556","0.05388245253735087","1.5709420481748035e-29","3.9281405914610964e-25","6.325508198810139e-28"
"L_sp_CRM56-2_01573","","","313","235","405","53","43.5933147632312","18.40277777777778","0.17429997373259784","1.662662562622906e-29","4.157487737838577e-25","6.684063887200285e-28"
"L_gasseri_MHKL_MAG_00294_01495","","","290","20","428","268","40.389972144846794","93.05555555555556","9.07943925233645","1.6735146254343002e-29","4.184623320898468e-25","6.716891365808135e-28"
"L_crispatus_DISK12_01595","","","186","1","532","287","25.90529247910863","99.65277777777779","100.34210526315789","1.8083426428257664e-29","4.521760778385829e-25","7.246411503823444e-28"
"L_helveticus_IMAU30028_02131","1020_g_988","1020_g_2951","389","258","329","30","54.1782729805014","10.416666666666668","0.13748497914752245","1.922315128871612e-29","4.806748979743465e-25","7.690798367589545e-28"
"L_delbrueckii_subsp_bulgaricus_VHProbi_R03_01792","","","115","149","603","139","16.016713091922004","48.26388888888889","0.17791356417020046","1.9603992335336244e-29","4.9019782834508275e-25","7.830636235544452e-28"
"L_helveticus_IMAU30143_00300","","","14","73","704","215","1.9498607242339834","74.65277777777779","0.05856942714819427","2.0757890956901716e-29","5.190510633773274e-25","8.265144321295022e-28"
"L_helveticus_IMAU60210_00419","","","14","73","704","215","1.9498607242339834","74.65277777777779","0.05856942714819427","2.0757890956901716e-29","5.190510633773274e-25","8.265144321295022e-28"
"L_delbrueckii_subsp_bulgaricus_CIRM_BIA_2159_00456","","","68","120","650","168","9.47075208913649","58.333333333333336","0.14646153846153845","2.169136892151565e-29","5.423926798824989e-25","8.623095069674067e-28"
"L_helveticus_UC1285_00267","","","258","13","460","275","35.93314763231198","95.48611111111111","11.864548494983278","2.3753951753343253e-29","5.93967563592348e-25","9.428056564957905e-28"
"L_delbrueckii_TS1-06_00951/0.1","","","333","31","385","257","46.37883008356546","89.23611111111111","7.170590699622958","2.4659971961865448e-29","6.166225989064456e-25","9.772148952558567e-28"
"L_crispatus_2029_00749","","","175","0","543","288","24.37325905292479","100.0","inf","2.6309982431093195e-29","6.578811106894853e-25","1.0393066519581126e-27"
"L_crispatus_Lc1700_01772","","","175","0","543","288","24.37325905292479","100.0","inf","2.6309982431093195e-29","6.578811106894853e-25","1.0393066519581126e-27"
"L_amylovorus_AF08-3_01813","","","15","74","703","214","2.0891364902506964","74.30555555555556","0.06170466341163354","2.636382825056747e-29","6.5922752540543955e-25","1.0397910495353937e-27"
"L_crispatus_UMNLC11_00547","1020_g_604","1020_g_2746","358","249","360","39","49.86072423398329","13.541666666666666","0.15575635876840696","2.8305127737778686e-29","7.077697190831561e-25","1.1145979828081198e-27"
"L_crispatus_MHKL_MAG_00120_00361/0.1","","","313","26","405","262","43.5933147632312","90.97222222222221","7.787844254510921","3.2705458842575186e-29","8.177999983585926e-25","1.2858490540229443e-27"
"L_crispatus_UMB0040_00392","","","242","10","476","278","33.70473537604457","96.52777777777779","14.13361344537815","3.3355156820279516e-29","8.340456962910893e-25","1.3065122892019723e-27"
"L_crispatus_lc83_01588","","","242","10","476","278","33.70473537604457","96.52777777777779","14.13361344537815","3.3355156820279516e-29","8.340456962910893e-25","1.3065122892019723e-27"
"L_acetotolerans_CN247_00040","1020_g_1007","1020_g_1496","475","278","243","10","66.15598885793872","3.4722222222222223","0.07031411907511029","3.338777655669108e-29","8.348613528000603e-25","1.3065122892019723e-27"
"L_crispatus_ATCC_33820_00054/3/0.7","","","17","76","701","212","2.3676880222841223","73.61111111111111","0.06764772130039792","3.8395854497931166e-29","9.600883417207688e-25","1.5001380339387012e-27"
"L_helveticus_LZ-R-5_01901/2","1020_g_71","1020_g_1623","499","282","219","6","69.49860724233984","2.083333333333333","0.048479549208199746","3.907657519527912e-29","9.771097627579544e-25","1.5210557808004377e-27"
"L_equicursoris_DSM_19284_01031","1020_g_1309","1020_g_2893","487","280","231","8","67.82729805013928","2.7777777777777777","0.060235003092145946","3.91137319358001e-29","9.780388670546814e-25","1.5210557808004377e-27"
"L_selangorensis_ATCC_BAA-66_01423/3","1020_g_681","1020_g_3024","487","280","231","8","67.82729805013928","2.7777777777777777","0.060235003092145946","3.91137319358001e-29","9.780388670546814e-25","1.5210557808004377e-27"
"L_delbrueckii_subsp_indicus_DSM_15996_01407","","","45","102","673","186","6.267409470752089","64.58333333333334","0.12192990123240975","4.093865086661746e-29","1.0236709649197697e-24","1.5895511877636174e-27"
"L_sp_W8093_00443","","","12","70","706","218","1.6713091922005572","75.69444444444444","0.05293403480372319","4.1410445588953825e-29","1.0354681919517904e-24","1.6053770417857215e-27"
"L_ultunensis_Kx293C1_00363","1020_g_586","1020_g_2728","512","284","206","4","71.3091922005571","1.3888888888888888","0.03500615342540681","4.6602127797119464e-29","1.1652862055669722e-24","1.8038486154287496e-27"
"L_kefiranofaciens_1207_00825/0.1","","","49","105","669","183","6.8245125348189415","63.541666666666664","0.12765321375186847","4.926434555137288e-29","1.2318549605120788e-24","1.903948934330879e-27"
"L_crispatus_CM_B01_S770-bin_1_00197","","","292","21","426","267","40.66852367688023","92.70833333333334","8.71495640509725","5.300603974441055e-29","1.3254160238089858e-24","2.045395098470657e-27"
"L_sp_M0398_00618","","","21","80","697","208","2.9247910863509747","72.22222222222221","0.07833572453371593","5.826805658927419e-29","1.4569927550148011e-24","2.2438525921730928e-27"
"L_terrae_NIBRBAC000499792_00248","","","27","86","691","202","3.7604456824512535","70.13888888888889","0.09177800962541649","5.841823785261681e-29","1.4607480375046833e-24","2.2438525921730928e-27"
"L_delbrueckii_ME-795_00659","","","27","86","691","202","3.7604456824512535","70.13888888888889","0.09177800962541649","5.841823785261681e-29","1.4607480375046833e-24","2.2438525921730928e-27"
"L_kefiranofaciens_1207_00707","","","25","84","693","204","3.4818941504178276","70.83333333333334","0.08761080189651618","6.253536579854125e-29","1.563696821792524e-24","2.3983080088842395e-27"
"L_delbrueckii_subsp_bulgaricus_ATCC_11842_00958","","","37","95","681","193","5.153203342618385","67.01388888888889","0.11037947291135328","6.27264501759241e-29","1.5684748866489822e-24","2.4019523532143676e-27"
"L_delbrueckii_subsp_lactis_KCTC_3034_00496/0.10","","","24","83","694","205","3.3426183844011144","71.18055555555556","0.08541370091316274","6.315211910386457e-29","1.5791187381921335e-24","2.414554645553721e-27"
"L_delbrueckii_QAULDN61_01202","","","1","52","717","236","0.1392757660167131","81.94444444444444","0.006329792940671602","6.435930424575276e-29","1.6093044026650478e-24","2.4569532865115233e-27"
"L_gallinarum_HFD4_02137","","","14","72","704","216","1.9498607242339834","75.0","0.05965909090909091","7.426855181012082e-29","1.857085138012071e-24","2.826613604280169e-27"
"L_helveticus_NWC_2_4_00682","","","14","72","704","216","1.9498607242339834","75.0","0.05965909090909091","7.426855181012082e-29","1.857085138012071e-24","2.826613604280169e-27"
"L_crispatus_CM2261_MRS3_S774-bin_1_00815","","","182","1","536","287","25.348189415041784","99.65277777777779","97.45149253731343","7.660882776130446e-29","1.9156037381714182e-24","2.9112518817194808e-27"
"L_crispatus_CM_D08_S828-bin_2_01220","","","246","11","472","277","34.26183844011142","96.18055555555556","13.12442218798151","7.810337867514691e-29","1.9529749837720484e-24","2.963543222719345e-27"
"L_ultunensis_Kx293C1_01089/2","","","205","4","513","284","28.551532033426184","98.61111111111111","28.37231968810916","8.640998049837119e-29","2.1606815623617714e-24","3.273759942972381e-27"
"L_delbrueckii_QAULDN61_01864/0.1","","","51","106","667","182","7.103064066852367","63.19444444444444","0.13128341489632542","9.219100424511873e-29","2.3052360611491937e-24","3.4874978232211706e-27"
"L_crispatus_MHKL_MAG_00057_01015/17","","","15","73","703","215","2.0891364902506964","74.65277777777779","0.06284222217892009","9.370474179140974e-29","2.3430870684942005e-24","3.539406447876436e-27"
"L_sp_UBA9489_01770","","","45","101","673","187","6.267409470752089","64.93055555555556","0.12379915554705545","1.3090913317806077e-28","3.2733828751174093e-24","4.937229072575278e-27"
"L_crispatus_0795_578_1_1_MRS5_S810-bin_1_00400","","","181","1","537","287","25.20891364902507","99.65277777777779","96.73556797020484","1.3700542181929645e-28","3.425820572591508e-24","5.1516098835962526e-27"
"L_crispatus_CM2261_MRS3_S774-bin_1_00823","","","181","1","537","287","25.20891364902507","99.65277777777779","96.73556797020484","1.3700542181929645e-28","3.425820572591508e-24","5.1516098835962526e-27"
"L_crispatus_CM_G11_S855-bin_1_00669","","","244","11","474","277","33.98328690807799","96.18055555555556","12.962792481779823","1.523049989698043e-28","3.808386499239956e-24","5.718298046906841e-27"
"L_delbrueckii_subsp_lactis_NCIMB_702468_00932","","","30","88","688","200","4.178272980501393","69.44444444444444","0.0991014799154334","1.574565030162453e-28","3.937199857921214e-24","5.90284836270047e-27"
"L_delbrueckii_subsp_bulgaricus_CIRM_BIA_905_00331","","","44","100","674","188","6.128133704735376","65.27777777777779","0.12272997032640949","1.644177963258525e-28","4.111266997127941e-24","6.15459131306578e-27"
"L_crispatus_Chicken_14_mag_17_00867","1020_g_235","1020_g_1893","522","285","196","3","72.70194986072424","1.0416666666666665","0.0280343716433942","1.6718205187486026e-28","4.1803872071308806e-24","6.2393838912401205e-27"
"L_crispatus_CM_A06_S809-bin_1_01118","","","196","3","522","285","27.298050139275766","98.95833333333334","35.67049808429119","1.6718205187486026e-28","4.1803872071308806e-24","6.2393838912401205e-27"
"L_equicursoris_DSM_19284_00842","1020_g_1176","1020_g_2651","515","284","203","4","71.72701949860725","1.3888888888888888","0.035731631166308196","1.7472451983313621e-28","4.3689866184275706e-24","6.511157404512027e-27"
"L_crispatus_Mitchell_12_29_17_E06_S621-bin_1_00604","","","249","12","469","276","34.67966573816156","95.83333333333334","12.211087420042643","1.7506808198660088e-28","4.377577390074955e-24","6.514252068563922e-27"
"L_delbrueckii_QAULDN61_00781","1020_g_921","1020_g_2806","252","211","466","77","35.097493036211695","26.73611111111111","0.1973435307039847","1.9331932645844655e-28","4.8339497580934564e-24","7.182689090777796e-27"
"L_helveticus_DLBSA202_01631","","","7","62","711","226","0.9749303621169917","78.47222222222221","0.03588766389909714","1.9445152370868585e-28","4.86226035033569e-24","7.214036128094495e-27"
"L_delbrueckii_subsp_bulgaricus_CIRM_BIA_1381_00754","","","21","79","697","209","2.9247910863509747","72.56944444444444","0.0797086973103536","2.0035735926685232e-28","5.009935768467642e-24","7.422127064396506e-27"
"L_sp_UBA10789_00285","","","48","103","670","185","6.685236768802229","64.23611111111111","0.12867700333285031","2.0122686401059383e-28","5.031677734584899e-24","7.443310258261685e-27"
"L_sp_UBA10721_00585","1020_g_1415","1020_g_1745","415","58","303","230","57.799442896935936","79.86111111111111","5.431318993968362","2.0980866226018357e-28","5.24626559981589e-24","7.749284490126869e-27"
"L_delbrueckii_QAULDN14_00915","","","25","83","693","205","3.4818941504178276","71.18055555555556","0.08910099271545055","2.114395089715003e-28","5.287044921832365e-24","7.786516821549874e-27"
"L_delbrueckii_subsp_bulgaricus_CBC-LB8_01071","","","25","83","693","205","3.4818941504178276","71.18055555555556","0.08910099271545055","2.114395089715003e-28","5.287044921832365e-24","7.786516821549874e-27"
"L_amylovorus_AF08-3_01420","1020_g_21","1020_g_3066","23","81","695","207","3.203342618384401","71.875","0.08457234212629897","2.135778600911947e-28","5.340514391580323e-24","7.853697634676946e-27"
"L_crispatus_ATCC_33820_02043/0.2","","","24","82","694","206","3.3426183844011144","71.52777777777779","0.08687706473606523","2.1435251322758796e-28","5.359884593255837e-24","7.870608800669364e-27"
"L_crispatus_ATCC_33820_02043","1020_g_72","1020_g_1624","497","281","221","7","69.22005571030641","2.430555555555556","0.05602164216357224","2.196914884588795e-28","5.493385668914282e-24","8.054817696355252e-27"
