"Gene","L_acetotolerans_BM-LA14527","L_acetotolerans_CN247","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"L_sp_W8086_00310","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00324","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00369","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00418","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00419","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00425","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00453","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00574","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00577","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00603","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00612","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00616","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00624","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00625","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00625/2","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00627","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00628","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00629","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00630","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00631","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00632","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00748","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00828","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00829","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00947","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_00951","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01025","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01032","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01033","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01035","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01038","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01042","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01046","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01055","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01059","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01124","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01126","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01206","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01207","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01209","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01286","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01289","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01294","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01301","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01320","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01326","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01371","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01377","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01382","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01393","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01396","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01397","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01440","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_W8086_01513","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_wkB8_01322/0.1","","","6","0","12","988","33.33333333333333","100.0","inf","1.3088912633358356e-11","3.272882603971257e-07","1.5222709785912822e-09"
"L_sp_CRM56-2_03209/4","","","10","24","8","964","55.55555555555556","97.57085020242914","50.208333333333336","1.7173964952537444e-11","4.294349936381988e-07","1.9881249705472168e-09"
"L_amylovorus_PMRA3_01340","1020_g_1039","1020_g_2131","0","745","18","243","0.0","24.595141700404856","0.0","1.8143771262095364e-11","4.5368500040869456e-07","1.9904079467300733e-09"
"L_sp_CBA3605_01300","","","16","150","2","838","88.88888888888889","84.81781376518218","44.693333333333335","1.815772626468356e-11","4.5403394524841244e-07","1.9904079467300733e-09"
"L_hamsteri_DSM_5661_01177/2/0.1","","","7","3","11","985","38.88888888888889","99.69635627530364","208.93939393939394","1.8308091491618353e-11","4.577938277479169e-07","1.9904079467300733e-09"
"L_helsingborgensis_ESL0183_01729","","","7","3","11","985","38.88888888888889","99.69635627530364","208.93939393939394","1.8308091491618353e-11","4.577938277479169e-07","1.9904079467300733e-09"
"L_helveticus_CGMCC_1.1877_01155/0.1","","","7","3","11","985","38.88888888888889","99.69635627530364","208.93939393939394","1.8308091491618353e-11","4.577938277479169e-07","1.9904079467300733e-09"
"L_sp_M0393_00930","","","7","3","11","985","38.88888888888889","99.69635627530364","208.93939393939394","1.8308091491618353e-11","4.577938277479169e-07","1.9904079467300733e-09"
"L_sp_M0396_00698","","","7","3","11","985","38.88888888888889","99.69635627530364","208.93939393939394","1.8308091491618353e-11","4.577938277479169e-07","1.9904079467300733e-09"
"L_sp_M0398_00243","","","7","3","11","985","38.88888888888889","99.69635627530364","208.93939393939394","1.8308091491618353e-11","4.577938277479169e-07","1.9904079467300733e-09"
"L_sp_W8093_01098","","","7","3","11","985","38.88888888888889","99.69635627530364","208.93939393939394","1.8308091491618353e-11","4.577938277479169e-07","1.9904079467300733e-09"
"L_sp_W8093_01194","","","7","3","11","985","38.88888888888889","99.69635627530364","208.93939393939394","1.8308091491618353e-11","4.577938277479169e-07","1.9904079467300733e-09"
"L_sp_W8093_01339","","","7","3","11","985","38.88888888888889","99.69635627530364","208.93939393939394","1.8308091491618353e-11","4.577938277479169e-07","1.9904079467300733e-09"
"L_sp_W8093_01523","","","7","3","11","985","38.88888888888889","99.69635627530364","208.93939393939394","1.8308091491618353e-11","4.577938277479169e-07","1.9904079467300733e-09"
"L_sp_W8093_01601","","","7","3","11","985","38.88888888888889","99.69635627530364","208.93939393939394","1.8308091491618353e-11","4.577938277479169e-07","1.9904079467300733e-09"
"L_sp_wkB8_00159","","","7","3","11","985","38.88888888888889","99.69635627530364","208.93939393939394","1.8308091491618353e-11","4.577938277479169e-07","1.9904079467300733e-09"
"L_bombicola_BI-4G_00097","","","9","15","9","973","50.0","98.48178137651821","64.86666666666666","2.0034161654851157e-11","5.009542121795532e-07","2.1500180780238334e-09"
"L_crispatus_DSM_29598_00897/13","","","9","15","9","973","50.0","98.48178137651821","64.86666666666666","2.0034161654851157e-11","5.009542121795532e-07","2.1500180780238334e-09"
"L_sp_wkB8_00528","","","9","15","9","973","50.0","98.48178137651821","64.86666666666666","2.0034161654851157e-11","5.009542121795532e-07","2.1500180780238334e-09"
"L_gasseri_MHKL_MAG_00222_01158/0.1","","","8","8","10","980","44.44444444444444","99.19028340080972","98.0","2.0716691870087886e-11","5.180208802115476e-07","2.2137644453484944e-09"
"L_crispatus_VMC5_02040/0.1","1020_g_490","1020_g_2254","18","248","0","740","100.0","74.89878542510121","inf","2.582714420816589e-11","6.458077409251881e-07","2.7481180464901622e-09"
"L_delbrueckii_subsp_delbrueckii_KCTC_13731_00073","1020_g_1409","1020_g_1507","0","738","18","250","0.0","25.303643724696357","0.0","2.9688146682080615e-11","7.423521077854258e-07","3.145559778751804e-09"
"L_helveticus_LZ-R-5_01901","","","0","736","18","252","0.0","25.506072874493928","0.0","3.4089832630106805e-11","8.524162649158206e-07","3.5966931009106354e-09"
"L_sp_M0396_00983/2","","","10","27","8","961","55.55555555555556","97.2672064777328","44.49074074074074","4.4607457093470156e-11","1.1154094646222213e-06","4.647539435925922e-09"
"L_sp_F5_bin1_01578","","","10","27","8","961","55.55555555555556","97.2672064777328","44.49074074074074","4.4607457093470156e-11","1.1154094646222213e-06","4.647539435925922e-09"
"L_sp_F5_bin2_01328","","","10","27","8","961","55.55555555555556","97.2672064777328","44.49074074074074","4.4607457093470156e-11","1.1154094646222213e-06","4.647539435925922e-09"
"L_sp_F5_bin3_00135","","","9","17","9","971","50.0","98.27935222672065","57.11764705882353","4.70909755953301e-11","1.177509844761229e-06","4.885932965814228e-09"
"L_bombicola_L5-31_00914","","","7","4","11","984","38.88888888888889","99.59514170040485","156.54545454545453","4.9861103744162084e-11","1.246776899122773e-06","5.10974138984743e-09"
"L_kullabergensis_ESL0186_01773","","","7","4","11","984","38.88888888888889","99.59514170040485","156.54545454545453","4.9861103744162084e-11","1.246776899122773e-06","5.10974138984743e-09"
"L_sp_W8086_00117","","","7","4","11","984","38.88888888888889","99.59514170040485","156.54545454545453","4.9861103744162084e-11","1.246776899122773e-06","5.10974138984743e-09"
"L_iners_MHKL_MAG_00155_00225","","","17","203","1","785","94.44444444444444","79.45344129554655","65.73891625615764","5.2758575595224666e-11","1.3192281827585927e-06","5.384604827586093e-09"
"L_delbrueckii_subsp_jakobsenii_DSM_26046_01346","","","12","57","6","931","66.66666666666666","94.23076923076923","32.666666666666664","5.6198990707452735e-11","1.4052557626398556e-06","5.712421799349007e-09"
"uncultured_L_sp_Chicken_10_mag_2_00913","1020_g_1041","1020_g_2133","18","260","0","728","100.0","73.68421052631578","inf","5.865192759236838e-11","1.4665914494471714e-06","5.937617204239561e-09"
"L_helsingborgensis_ESL0183_00559","","","8","10","10","978","44.44444444444444","98.98785425101214","78.24","6.917924148594632e-11","1.729826933356088e-06","6.97510860224229e-09"
"L_mulieris_MHKL_MAG_00236_00501","1020_g_768","1020_g_1792","0","725","18","263","0.0","26.619433198380566","0.0","7.159015407896713e-11","1.790111802744573e-06","7.189204027086638e-09"
"L_crispatus_MHKL_MAG_00258_00026/0.1","","","18","264","0","724","100.0","73.27935222672065","inf","7.647130094798761e-11","1.9121648802044303e-06","7.648659520817721e-09"
"L_kullabergensis_ESL0186_00581","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_panisapium_ESL0409_01994","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_F4_bin1_00764","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_F4_bin1_01278","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_F4_bin2_00152","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_LAC3_01543","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_M0393_00005","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_M0398_00271","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_M0398_00614","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_UBA9140_03560","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_UBA9489_00304/0.1","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_00247","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_00258","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_00323","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_00431","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_00607","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_00613","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_00617","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_01040","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_01043","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_01125","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_01208","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_01303","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_01306","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_01307","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_01310","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_01311","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_01312","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_01328","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_01329","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_01330","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_01332","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_01337","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_01430","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_01454","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_sp_W8086_01512","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_taiwanensis_107d_01364/0.3","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"uncultured_L_sp_Chicken_10_mag_88_00738/0.2","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"uncultured_L_sp_Chicken_7_mag_102_01132","","","6","1","12","987","33.33333333333333","99.89878542510121","493.5","9.067998672390672e-11","2.2674530680312876e-06","7.845858366890269e-09"
"L_delbrueckii_subsp_lactis_CIRM_BIA_233_01633","","","0","721","18","267","0.0","27.02429149797571","0.0","9.306992034573516e-11","2.3272133582451075e-06","8.02487364912106e-09"
"L_equicursoris_DSM_19284_00666","","","12","60","6","928","66.66666666666666","93.92712550607287","30.933333333333334","9.622876513007902e-11","2.406200272077626e-06","8.26872945731143e-09"
"L_sp_M0393_00223","","","9","19","9","969","50.0","98.07692307692307","51.0","1.0238665925596207e-10","2.5601784146953314e-06","8.767734296901819e-09"
"L_sp_wkB8_00789","1020_g_1427","1020_g_2296","13","81","5","907","72.22222222222221","91.80161943319838","29.113580246913582","1.0835793517742098e-10","2.7094901691114114e-06","9.247406720516763e-09"
"L_panisapium_ESL0413_00745/4","","","11","44","7","944","61.111111111111114","95.54655870445345","33.714285714285715","1.1247194409701368e-10","2.812360962145827e-06","9.565853612740908e-09"
"L_helveticus_LZ-R-5_01902","","","0","718","18","270","0.0","27.327935222672068","0.0","1.1303135181813804e-10","2.826348952212542e-06","9.580843905805226e-09"
"L_apis_R-53131_00302","","","8","11","10","977","44.44444444444444","98.88663967611336","71.05454545454545","1.1841869734654402e-10","2.9610595271503333e-06","9.944128587701748e-09"
"L_sp_M0398_01916","","","8","11","10","977","44.44444444444444","98.88663967611336","71.05454545454545","1.1841869734654402e-10","2.9610595271503333e-06","9.944128587701748e-09"
"L_delbrueckii_subsp_lactis_NBIMCC_8250_182_00080/0.1","","","7","5","11","983","38.88888888888889","99.49392712550608","125.10909090909091","1.1851031070326417e-10","2.9633503191351206e-06","9.944128587701748e-09"
"L_crispatus_1D_01289","1020_g_347","1020_g_2499","18","271","0","717","100.0","72.57085020242914","inf","1.2053896928207342e-10","3.014076926898246e-06","1.0080524839124568e-08"
"L_acidophilus_JBNU_C5_01578","","","0","716","18","272","0.0","27.530364372469634","0.0","1.2851581283750478e-10","3.2135379000018072e-06","1.0640853973515917e-08"
"uncultured_L_sp_Chicken_1_mag_75_00666","","","0","716","18","272","0.0","27.530364372469634","0.0","1.2851581283750478e-10","3.2135379000018072e-06","1.0640853973515917e-08"
"L_crispatus_VMC2_00473","","","18","272","0","716","100.0","72.46963562753037","inf","1.2851581283750478e-10","3.2135379000018072e-06","1.0640853973515917e-08"
"L_crispatus_UMNLC21_01528","","","17","215","1","773","94.44444444444444","78.23886639676113","61.12093023255814","1.3267456178816616e-10","3.3175274175130947e-06","1.0948935371330345e-08"
"L_amylovorus_AF08-3_01313","1020_g_10","1020_g_3055","10","31","8","957","55.55555555555556","96.86234817813765","38.58870967741935","1.393187254140212e-10","3.4836647289776e-06","1.145942345058421e-08"
"L_helveticus_IMAU10049_00349","1020_g_1273","1020_g_2008","0","714","18","274","0.0","27.732793522267208","0.0","1.4598868544194615e-10","3.6504470794758636e-06","1.1968678949101193e-08"
"L_sp_S2-2_01147","","","15","140","3","848","83.33333333333334","85.82995951417004","30.285714285714285","1.9241760385999865e-10","4.8114021845192664e-06","1.5723536550716556e-08"
"L_bombicola_L5-31_01335","","","8","12","10","976","44.44444444444444","98.78542510121457","65.06666666666666","1.9559127579472648e-10","4.890759851247135e-06","1.593081384771054e-08"
"L_sp_W8086_00337","","","7","6","11","982","38.88888888888889","99.39271255060729","104.15151515151516","2.542893256746875e-10","6.35850458849556e-06","2.0577684752412815e-08"
"L_sp_W8086_01285","","","7","6","11","982","38.88888888888889","99.39271255060729","104.15151515151516","2.542893256746875e-10","6.35850458849556e-06","2.0577684752412815e-08"
"L_delbrueckii_subsp_lactis_NCIMB_8140_01287","","","0","704","18","284","0.0","28.74493927125506","0.0","2.7251956778269693e-10","6.814351792406337e-06","2.1981779975504314e-08"
"L_jensenii_MHKL_MAG_00048_00587","","","15","144","3","844","83.33333333333334","85.4251012145749","29.305555555555557","2.8341574723187744e-10","7.086810759533096e-06","2.2610734015969282e-08"
"L_amylolyticus_L5_00424","1020_g_434","1020_g_2558","9","22","9","966","50.0","97.77327935222672","43.90909090909091","2.915040835754144e-10","7.289059609803237e-06","2.2610734015969282e-08"
"L_sp_CBA3605_01316","","","8","13","10","975","44.44444444444444","98.68421052631578","60.0","3.131141913282357e-10","7.829420354162534e-06","2.2610734015969282e-08"
"L_sp_M0398_01206","","","8","13","10","975","44.44444444444444","98.68421052631578","60.0","3.131141913282357e-10","7.829420354162534e-06","2.2610734015969282e-08"
"L_sp_UBA11204_00973/0.1","","","8","13","10","975","44.44444444444444","98.68421052631578","60.0","3.131141913282357e-10","7.829420354162534e-06","2.2610734015969282e-08"
"L_sp_W8093_00876/2","","","8","13","10","975","44.44444444444444","98.68421052631578","60.0","3.131141913282357e-10","7.829420354162534e-06","2.2610734015969282e-08"
"L_acidophilus_SSLB4_00020/0.3","","","6","2","12","986","33.33333333333333","99.79757085020243","246.5","3.589866588418238e-10","8.976461404339805e-06","2.2610734015969282e-08"
"L_bombicola_R-53102_00418/2","","","6","2","12","986","33.33333333333333","99.79757085020243","246.5","3.589866588418238e-10","8.976461404339805e-06","2.2610734015969282e-08"
"L_crispatus_D31t1_170403_E4_00202/0.1","","","6","2","12","986","33.33333333333333","99.79757085020243","246.5","3.589866588418238e-10","8.976461404339805e-06","2.2610734015969282e-08"
"L_crispatus_KT-11_00592/0.1","","","6","2","12","986","33.33333333333333","99.79757085020243","246.5","3.589866588418238e-10","8.976461404339805e-06","2.2610734015969282e-08"
"L_crispatus_MHKL_MAG_00010_01257/0.1","","","6","2","12","986","33.33333333333333","99.79757085020243","246.5","3.589866588418238e-10","8.976461404339805e-06","2.2610734015969282e-08"
"L_crispatus_UMNLC19_00554/0.1","","","6","2","12","986","33.33333333333333","99.79757085020243","246.5","3.589866588418238e-10","8.976461404339805e-06","2.2610734015969282e-08"
"L_gasseri_497_LGAS_01631","","","6","2","12","986","33.33333333333333","99.79757085020243","246.5","3.589866588418238e-10","8.976461404339805e-06","2.2610734015969282e-08"
"L_gasseri_L5_01089/0.3","","","6","2","12","986","33.33333333333333","99.79757085020243","246.5","3.589866588418238e-10","8.976461404339805e-06","2.2610734015969282e-08"
"L_intestinalis_DSM_6629_00769/4/0.2","","","6","2","12","986","33.33333333333333","99.79757085020243","246.5","3.589866588418238e-10","8.976461404339805e-06","2.2610734015969282e-08"
"L_johnsonii_FI9785_01785","","","6","2","12","986","33.33333333333333","99.79757085020243","246.5","3.589866588418238e-10","8.976461404339805e-06","2.2610734015969282e-08"
"L_johnsonii_G2A_00099/0.1","","","6","2","12","986","33.33333333333333","99.79757085020243","246.5","3.589866588418238e-10","8.976461404339805e-06","2.2610734015969282e-08"
"L_sp_F4_bin1_00401","","","6","2","12","986","33.33333333333333","99.79757085020243","246.5","3.589866588418238e-10","8.976461404339805e-06","2.2610734015969282e-08"
"L_sp_F4_bin1_00468","","","6","2","12","986","33.33333333333333","99.79757085020243","246.5","3.589866588418238e-10","8.976461404339805e-06","2.2610734015969282e-08"
"L_sp_F4_bin1_00969","","","6","2","12","986","33.33333333333333","99.79757085020243","246.5","3.589866588418238e-10","8.976461404339805e-06","2.2610734015969282e-08"
