"Gene","L_acetotolerans_BM-LA14527","L_acetotolerans_CN247","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"L_delbrueckii_subsp_bulgaricus_CIRM_BIA_905_01147","","","51","62","67","826","43.22033898305085","93.01801801801803","10.141068849301877","1.6346574312425907e-22","4.087460906822098e-18","7.58341541154378e-21"
"L_delbrueckii_subsp_bulgaricus_KW14_3_00965/4","","","37","22","81","866","31.35593220338983","97.52252252252252","17.98092031425365","1.7191278364795487e-22","4.298679155117111e-18","7.960516953920577e-21"
"L_delbrueckii_ME-806_00872","1020_g_602","1020_g_2744","112","463","6","425","94.91525423728814","47.86036036036036","17.134629229661627","1.7333073558976296e-22","4.334135043422023e-18","8.01134019116825e-21"
"L_delbrueckii_MGYG_HGUT_01369_00957","","","32","12","86","876","27.11864406779661","98.64864864864865","27.162790697674417","1.882727973657072e-22","4.707761298129508e-18","8.685906454113484e-21"
"L_delbrueckii_ME-792_00251","","","50","59","68","829","42.3728813559322","93.35585585585585","10.331505483549352","2.035413380184741e-22","5.089551157151945e-18","9.373022388861777e-21"
"L_delbrueckii_subsp_indicus_JCM_15610_01019","","","82","210","36","678","69.49152542372882","76.35135135135135","7.353968253968254","2.0443232390589482e-22","5.1118302592668996e-18","9.396746800122977e-21"
"L_helveticus_CGMCC_1.1877_01155/11","","","78","187","40","701","66.10169491525424","78.94144144144144","7.309893048128342","2.6179874503891144e-22","6.54627761969798e-18","1.2011518568253175e-20"
"L_delbrueckii_subsp_lactis_NCIMB_702469_01057","1020_g_1321","1020_g_1487","117","540","1","348","99.15254237288136","39.189189189189186","75.4","2.745117735425431e-22","6.86416689743129e-18","1.2571734244379652e-20"
"L_delbrueckii_subsp_sunkii_CIRM_BIA_266_00573/0.2","","","30","9","88","879","25.423728813559322","98.98648648648648","33.29545454545455","3.0342273091106024e-22","7.587085386431061e-18","1.3870357196400478e-20"
"L_jensenii_MHKL_MAG_00018_00842","","","65","120","53","768","55.08474576271186","86.48648648648648","7.849056603773585","3.040552582261117e-22","7.602901731943923e-18","1.3873908269970662e-20"
"L_gallinarum_Chicken_14_mag_96_00421","1020_g_1049","1020_g_2141","114","492","4","396","96.61016949152543","44.5945945945946","22.9390243902439","3.172236734148169e-22","7.932177953737496e-18","1.4448411573292343e-20"
"L_crispatus_MHKL_MAG_00244_00646","","","6","424","112","464","5.084745762711865","52.25225225225225","0.05862533692722372","3.3503153733881884e-22","8.377463591157164e-18","1.5231751983922117e-20"
"L_crispatus_UMNLC11_00547","1020_g_604","1020_g_2746","114","493","4","395","96.61016949152543","44.48198198198198","22.83468559837728","3.5098072426073017e-22","8.776273010139558e-18","1.5927900199890306e-20"
"uncultured_L_sp_Chicken_10_mag_88_01065/0.1","","","56","82","62","806","47.45762711864407","90.76576576576578","8.878048780487806","3.549103729244613e-22","8.874533874976155e-18","1.6077054121333613e-20"
"L_crispatus_KT-11_01951","1020_g_1246","1020_g_1690","17","536","101","352","14.40677966101695","39.63963963963964","0.11053642677700606","3.652172324087715e-22","9.132256896381331e-18","1.6514026937398427e-20"
"L_crispatus_UMB1398_00880","1020_g_156","1020_g_1554","116","525","2","363","98.30508474576271","40.87837837837838","40.10285714285714","4.238255530753121e-22","1.059775795464818e-17","1.9129526993949783e-20"
"L_delbrueckii_ME-783_02042","","","31","11","87","877","26.27118644067797","98.76126126126125","28.4085684430512","4.641579258675953e-22","1.160626893631922e-17","2.091219628165625e-20"
"L_mulieris_MHKL_MAG_00236_00501","1020_g_768","1020_g_1792","38","687","80","201","32.20338983050847","22.635135135135133","0.13897379912663754","4.957401037784753e-22","1.2395981294980775e-17","2.229493038665607e-20"
"L_delbrueckii_TS1-06_00778","","","84","226","34","662","71.1864406779661","74.54954954954955","7.23685580426861","5.181565245131573e-22","1.2956503895451498e-17","2.3261227819482045e-20"
"L_delbrueckii_subsp_lactis_DSM_20073_00447","","","58","91","60","797","49.152542372881356","89.75225225225225","8.466300366300366","5.489394411897547e-22","1.3726230726949817e-17","2.4598979797401106e-20"
"L_delbrueckii_subsp_lactis_KCTC_3034_01071","","","32","13","86","875","27.11864406779661","98.53603603603604","25.044722719141323","5.9530181781721965e-22","1.488552195451958e-17","2.6628840705759532e-20"
"L_delbrueckii_subsp_lactis_1_00635","","","78","190","40","698","66.10169491525424","78.6036036036036","7.163684210526315","6.267350375547867e-22","1.567150961405744e-17","2.798483859653114e-20"
"L_delbrueckii_MGYG_HGUT_01369_00873/2","","","29","8","89","880","24.576271186440678","99.09909909909909","35.842696629213485","6.606302784782086e-22","1.6519060113347604e-17","2.9445739952491274e-20"
"L_delbrueckii_subsp_lactis_CIRM_BIA_225_00442/0.12","","","34","17","84","871","28.8135593220339","98.08558558558559","20.738095238095237","6.666070936450005e-22","1.6668510376593237e-17","2.965927113272818e-20"
"L_crispatus_CM_E10_S845-bin_1_00094","1020_g_1286","1020_g_2870","116","529","2","359","98.30508474576271","40.427927927927925","39.36105860113422","9.692470152414292e-22","2.4236021616111938e-17","4.304799576574056e-20"
"L_crispatus_MHKL_MAG_00075_00727","","","2","358","116","530","1.694915254237288","59.68468468468468","0.025524947023694858","1.0864839320573752e-21","2.7167530721094666e-17","4.816938071116076e-20"
"L_crispatus_VMC5_02040","","","108","423","10","465","91.52542372881356","52.36486486486487","11.872340425531915","1.10031436968344e-21","2.751336081393442e-17","4.8610178116491905e-20"
"L_crispatus_MHKL_MAG_00120_00549","","","10","465","108","423","8.47457627118644","47.63513513513514","0.08422939068100359","1.10031436968344e-21","2.751336081393442e-17","4.8610178116491905e-20"
"L_delbrueckii_subsp_lactis_NCIMB_8882_00660","","","46","49","72","839","38.983050847457626","94.48198198198197","10.939342403628117","1.1065115166114928e-21","2.766832047287038e-17","4.879774333839573e-20"
"L_delbrueckii_subsp_lactis_CIRM_BIA_230_01083","","","75","175","43","713","63.559322033898304","80.2927927927928","7.106312292358804","1.1545526324112312e-21","2.8869588573442836e-17","5.0826740446202177e-20"
"L_sp_S2-2_00465","","","56","85","62","803","47.45762711864407","90.42792792792793","8.532827324478179","1.3218980683081592e-21","3.305406119804552e-17","5.80914959543858e-20"
"L_crispatus_Chicken_14_mag_17_01020","","","5","403","113","485","4.23728813559322","54.61711711711712","0.05325105953139068","1.4497149370716317e-21","3.625012200147615e-17","6.359670526574763e-20"
"L_delbrueckii_ME-790_01040","","","31","12","87","876","26.27118644067797","98.64864864864865","26.011494252873565","1.5180285261448656e-21","3.795830329625237e-17","6.647688843476772e-20"
"L_gallinarum_HFD4_02454/2/0.8","","","35","20","83","868","29.66101694915254","97.74774774774775","18.301204819277107","1.5352738559267503e-21","3.8389522767448394e-17","6.699742193271972e-20"
"L_delbrueckii_subsp_lactis_CIRM_BIA_1368_00490/0.1","","","35","20","83","868","29.66101694915254","97.74774774774775","18.301204819277107","1.5352738559267503e-21","3.8389522767448394e-17","6.699742193271972e-20"
"L_delbrueckii_subsp_lactis_CIRM_BIA_265_00818","","","72","160","46","728","61.016949152542374","81.98198198198197","7.121739130434783","1.7343191955322483e-21","4.336665148428387e-17","7.55516576381252e-20"
"L_johnsonii_IDCC9203_00278/36/0.1","","","63","116","55","772","53.38983050847458","86.93693693693693","7.623197492163009","2.034525926021667e-21","5.087332078017178e-17","8.847534048725528e-20"
"uncultured_L_sp_Chicken_10_mag_88_00738","1020_g_204","1020_g_1924","19","546","99","342","16.101694915254235","38.513513513513516","0.12021312021312021","2.0551468504575602e-21","5.1388946995691294e-17","8.921692186751961e-20"
"L_helveticus_IMAU30028_02131","1020_g_988","1020_g_2951","116","531","2","357","98.30508474576271","40.2027027027027","38.994350282485875","2.0622418078904125e-21","5.156635640629976e-17","8.936976846845712e-20"
"L_gasseri_Lg1199_01383","","","115","515","3","373","97.45762711864407","42.0045045045045","27.763754045307444","2.20114646693299e-21","5.5039667405659417e-17","9.507039868004386e-20"
"L_delbrueckii_subsp_sunkii_CIP_101810_01750","","","44","44","74","844","37.28813559322034","95.04504504504504","11.405405405405405","2.201390155398736e-21","5.5045760835745394e-17","9.507039868004386e-20"
"L_delbrueckii_subsp_bulgaricus_LJJ_00227/6","","","99","343","19","545","83.89830508474576","61.373873873873876","8.279116157741292","2.430199008935228e-21","6.076712621842537e-17","1.0477090727314719e-19"
"L_equicursoris_DSM_19284_01465/9","","","77","189","41","699","65.2542372881356","78.71621621621621","6.94579945799458","2.4890838897001007e-21","6.223954266195102e-17","1.0712485828218764e-19"
"L_delbrueckii_subsp_bulgaricus_KW14_3_01385","","","65","126","53","762","55.08474576271186","85.8108108108108","7.416891284815813","2.5948455159354412e-21","6.488411212596571e-17","1.114847287387727e-19"
"L_equicursoris_DSM_19284_00992","","","40","33","78","855","33.89830508474576","96.28378378378379","13.286713286713287","2.8766117039062338e-21","7.192967565617538e-17","1.2337851742054097e-19"
"L_delbrueckii_subsp_lactis_FAM_1200_01849","","","81","214","37","674","68.64406779661016","75.90090090090091","6.894922960343521","3.296202041138843e-21","8.242153203867677e-17","1.4113276034019994e-19"
"L_helveticus_IMAU30049_00956","1020_g_1123","1020_g_2214","40","692","78","196","33.89830508474576","22.07207207207207","0.14524974062546317","3.441330832798085e-21","8.605047747411612e-17","1.4684255554985083e-19"
"L_sp_UMNPBX3_01956","","","40","692","78","196","33.89830508474576","22.07207207207207","0.14524974062546317","3.441330832798085e-21","8.605047747411612e-17","1.4684255554985083e-19"
"L_delbrueckii_subsp_bulgaricus_ATCC_11842_00239/3","","","41","36","77","852","34.74576271186441","95.94594594594594","12.601731601731602","3.4471737695565866e-21","8.619658010776244e-17","1.4684255554985083e-19"
"L_delbrueckii_subsp_delbrueckii_DSM_20074_01308","","","30","11","88","877","25.423728813559322","98.76126126126125","27.179752066115704","3.762636038423725e-21","9.408471414078524e-17","1.594656171877716e-19"
"L_delbrueckii_subsp_lactis_CIRM_BIA_1374_01646","","","30","11","88","877","25.423728813559322","98.76126126126125","27.179752066115704","3.762636038423725e-21","9.408471414078524e-17","1.594656171877716e-19"
"L_delbrueckii_subsp_lactis_NCIMB_700820_00410","","","30","11","88","877","25.423728813559322","98.76126126126125","27.179752066115704","3.762636038423725e-21","9.408471414078524e-17","1.594656171877716e-19"
"L_gasseri_1001285H_161024_C10_00843","1020_g_382","1020_g_2368","40","691","78","197","33.89830508474576","22.184684684684687","0.1462020854206093","4.546282068807758e-21","1.13679783130538e-16","1.9235157890107953e-19"
"L_delbrueckii_subsp_lactis_KCTC_3034_00496/0.15","","","37","26","81","862","31.35593220338983","97.07207207207207","15.14434947768281","4.8386245611186776e-21","1.2098980715077254e-16","2.0437467424116983e-19"
"L_helveticus_IMAU30044_01523","","","92","291","26","597","77.96610169491525","67.22972972972973","7.259318001586043","5.7142196447562085e-21","1.42884062217129e-16","2.4095120104068973e-19"
"uncultured_L_sp_Chicken_10_mag_88_01065","","","8","433","110","455","6.779661016949152","51.238738738738746","0.07642242284274617","5.818786152355226e-21","1.454987477396424e-16","2.4494738676707477e-19"
"L_acetotolerans_UBA10954_00849/4","1020_g_1000","1020_g_2664","44","713","74","175","37.28813559322034","19.707207207207208","0.14593836473219363","5.994170588538859e-21","1.4988423556641417e-16","2.5190627826288097e-19"
"L_mulieris_MHKL_MAG_00236_00832","","","79","204","39","684","66.94915254237289","77.02702702702703","6.791855203619909","6.022540987355075e-21","1.5059363738881366e-16","2.5267388823626454e-19"
"L_acidophilus_YT1_01060","","","105","403","13","485","88.98305084745762","54.61711711711712","9.720366482153082","6.635481003037334e-21","1.6592020248094855e-16","2.7792328723776976e-19"
"L_delbrueckii_subsp_delbrueckii_DSM_20074_00289","","","45","49","73","839","38.13559322033898","94.48198198198197","10.55493430248812","6.7170232630819176e-21","1.6795916669336335e-16","2.8059111015502176e-19"
"L_delbrueckii_ME-788_01920","","","36","24","82","864","30.508474576271187","97.2972972972973","15.804878048780488","6.7216186755792055e-21","1.6807407498285805e-16","2.8059111015502176e-19"
"L_delbrueckii_subsp_lactis_NCIMB_702467_00323/0.2","","","43","43","75","845","36.440677966101696","95.15765765765765","11.266666666666667","7.434590711266297e-21","1.8590194073521375e-16","3.0983656789202293e-19"
"L_delbrueckii_ME-790_00699","","","78","199","40","689","66.10169491525424","77.59009009009009","6.751507537688442","7.898711367552177e-21","1.975072777456422e-16","3.286310777797707e-19"
"L_crispatus_CM_H01_S776-bin_1_00326","1020_g_518","1020_g_2678","117","556","1","332","99.15254237288136","37.38738738738739","69.86330935251799","8.07726413842239e-21","2.0197198978125185e-16","3.355016441549034e-19"
"L_delbrueckii_subsp_bulgaricus_CIRM_BIA_1614_01907/4/0.1","","","59","102","59","786","50.0","88.51351351351352","7.705882352941177","8.389367516732302e-21","2.097761347558912e-16","3.478874539898693e-19"
"L_nasalidis_YZ03_00831","","","34","20","84","868","28.8135593220339","97.74774774774775","17.566666666666666","1.1097769525830606e-20","2.774997269933943e-16","4.594366340950237e-19"
"L_delbrueckii_subsp_lactis_FAM_21783_01888","1020_g_377","1020_g_2363","115","524","3","364","97.45762711864407","40.99099099099099","26.62849872773537","1.2971625848748439e-20","3.243555043479547e-16","5.35347157714002e-19"
"L_delbrueckii_subsp_bulgaricus_ATCC_BAA-365_01905","1020_g_499","1020_g_2263","115","525","3","363","97.45762711864407","40.87837837837838","26.504761904761907","1.2974220258935621e-20","3.244203775746852e-16","5.35347157714002e-19"
"L_gallinarum_HFD4_02454/2/0.1","","","51","71","67","817","43.22033898305085","92.0045045045045","8.75909186462056","1.3449216155724509e-20","3.3629764997389136e-16","5.540323722798869e-19"
"L_delbrueckii_ME-789_01284/0.3","","","32","16","86","872","27.11864406779661","98.1981981981982","20.27906976744186","1.400591117356118e-20","3.5021780889489733e-16","5.76016133050818e-19"
"L_delbrueckii_ME-788_01396","","","38","30","80","858","32.20338983050847","96.62162162162163","13.585","1.4692334446338866e-20","3.6738182283070334e-16","6.032542246809578e-19"
"L_sp_wkB8_01067","1020_g_1439","1020_g_1662","8","427","110","461","6.779661016949152","51.91441441441441","0.07851820310836705","1.7032889957174664e-20","4.2590741337915247e-16","6.982088743920532e-19"
"L_delbrueckii_subsp_lactis_NCIMB_700820_00929","","","35","23","83","865","29.66101694915254","97.40990990990991","15.859088528025143","2.0508154435179665e-20","5.128064016516676e-16","8.392903464020746e-19"
"L_helveticus_DLBSA202_01681/13/0.9","","","28","9","90","879","23.728813559322035","98.98648648648648","30.385185185185186","2.0916366857111787e-20","5.230137532620803e-16","8.545976360491508e-19"
"L_delbrueckii_QAULDN14_01631","","","37","28","81","860","31.35593220338983","96.84684684684684","14.029982363315696","2.236630186888774e-20","5.59269378231538e-16","9.123480884690669e-19"
"L_delbrueckii_subsp_bulgaricus_CIRM_BIA_864_01476","","","26","6","92","882","22.033898305084744","99.32432432432432","41.54347826086956","2.2889263311249726e-20","5.723460290977994e-16","9.321596565110739e-19"
"L_johnsonii_GHZ10a_01252/28","","","64","128","54","760","54.23728813559322","85.58558558558559","7.037037037037037","2.6462543703004697e-20","6.616959052936325e-16","1.0759283012904594e-18"
"L_helveticus_IMAU40093_00557/0.1","","","34","21","84","867","28.8135593220339","97.63513513513513","16.710884353741495","2.6579905372341616e-20","6.646305338354021e-16","1.0789456718107178e-18"
"L_helveticus_H10_01278","","","113","502","5","386","95.76271186440678","43.468468468468465","17.377689243027888","2.920549651050025e-20","7.302834402450587e-16","1.183603630867194e-18"
"L_crispatus_CM_G11_S855-bin_1_00361","1020_g_601","1020_g_2743","114","515","4","373","96.61016949152543","42.0045045045045","20.641747572815532","2.978477876071374e-20","7.447683929116471e-16","1.2051268493715973e-18"
"L_helveticus_LZ-R-5_01431","1020_g_506","1020_g_2270","115","531","3","357","97.45762711864407","40.2027027027027","25.772128060263654","3.304025762916772e-20","8.261716420173389e-16","1.3346876284609675e-18"
"L_sp_UBA11933_01433","","","101","372","17","516","85.59322033898306","58.108108108108105","8.240986717267551","3.458231656372557e-20","8.6473082567595795e-16","1.394727138187029e-18"
"L_delbrueckii_subsp_lactis_CIRM_BIA_233_01691","","","32","17","86","871","27.11864406779661","98.08558558558559","19.064295485636116","3.686285148074003e-20","9.217556012759044e-16","1.4843085366761745e-18"
"L_delbrueckii_subsp_lactis_NCIMB_700820_01103","","","31","15","87","873","26.27118644067797","98.3108108108108","20.73793103448276","3.848544770106078e-20","9.623286197650248e-16","1.5471521218087216e-18"
"L_delbrueckii_P3MRA_00198","1020_g_932","1020_g_2817","118","587","0","301","100.0","33.8963963963964","inf","3.964653113375956e-20","9.913615109996579e-16","1.5912704831455183e-18"
"L_delbrueckii_P3MRA_00327","","","25","5","93","883","21.1864406779661","99.43693693693693","47.473118279569896","4.158765102854721e-20","1.039899213968823e-15","1.6611808529853403e-18"
"L_delbrueckii_QAULDN61_00050","","","25","5","93","883","21.1864406779661","99.43693693693693","47.473118279569896","4.158765102854721e-20","1.039899213968823e-15","1.6611808529853403e-18"
"L_delbrueckii_subsp_bulgaricus_ACA_DC_87_01479","","","25","5","93","883","21.1864406779661","99.43693693693693","47.473118279569896","4.158765102854721e-20","1.039899213968823e-15","1.6611808529853403e-18"
"L_johnsonii_A31_23_LJ_DSS_01662/0.1","","","41","40","77","848","34.74576271186441","95.4954954954955","11.288311688311689","4.4803111569208627e-20","1.1203018047880616e-15","1.78676523889643e-18"
"L_delbrueckii_subsp_bulgaricus_ATCC_11842_01769","","","42","43","76","845","35.59322033898305","95.15765765765765","10.85985312117503","4.5203914487376774e-20","1.1303238817568562e-15","1.799878792606459e-18"
"L_delbrueckii_subsp_lactis_KCTC_3034_00496/0.13","","","35","24","83","864","29.66101694915254","97.2972972972973","15.180722891566266","4.6135137091898705e-20","1.153609102982927e-15","1.8340367297025868e-18"
"L_delbrueckii_subsp_lactis_FAM_24847_01469","","","112","491","6","397","94.91525423728814","44.707207207207205","15.093007467752885","4.7469796850916715e-20","1.1869822702571724e-15","1.8840988416780514e-18"
"L_paragasseri_JCM_1130_00731","","","76","194","42","694","64.40677966101694","78.15315315315316","6.473244968090329","5.0878626410623275e-20","1.272220053397635e-15","2.0161965980945087e-18"
"L_crispatus_CM_E10_S845-bin_1_00389","","","104","403","14","485","88.13559322033898","54.61711711711712","8.940092165898617","5.249489898483979e-20","1.312634949115919e-15","2.076954033411264e-18"
"L_delbrueckii_subsp_lactis_FAM_20408_01251","","","38","32","80","856","32.20338983050847","96.3963963963964","12.70625","6.016640322721449e-20","1.5044609126964982e-15","2.3767155018902024e-18"
"L_helveticus_LZ-R-5_00089","1020_g_829","1020_g_3011","116","549","2","339","98.30508474576271","38.17567567567568","35.814207650273225","6.17004646780818e-20","1.5428201192754355e-15","2.429637983110922e-18"
"L_amylovorus_JBD401_01121","","","2","339","116","549","1.694915254237288","61.82432432432432","0.02792187976808056","6.17004646780818e-20","1.5428201192754355e-15","2.429637983110922e-18"
"L_gasseri_L5_01559","1020_g_830;1020_g_989","1020_g_2952;1020_g_3010","116","550","2","338","98.30508474576271","38.06306306306306","35.64363636363636","6.251818933408678e-20","1.56326732429884e-15","2.457967491035912e-18"
"L_helveticus_LZ-R-5_01592","1020_g_324","1020_g_2112","113","506","5","382","95.76271186440678","43.01801801801802","17.061660079051382","6.580884821987241e-20","1.6455502497379097e-15","2.5832813967628096e-18"
"L_helveticus_IMAU80756_00108/0.1","","","47","60","71","828","39.83050847457627","93.24324324324324","9.135211267605634","6.70345746587137e-20","1.676199539341136e-15","2.6272720052368905e-18"
"L_delbrueckii_subsp_bulgaricus_CIRM_BIA_1376_00874","","","24","4","94","884","20.33898305084746","99.54954954954955","56.42553191489362","6.848299725819464e-20","1.712417346441157e-15","2.6798393528030627e-18"
"L_delbrueckii_subsp_lactis_CIRM_BIA_267_00200","","","111","480","7","408","94.0677966101695","45.94594594594595","13.478571428571428","7.091892708759436e-20","1.773327771825297e-15","2.7708246434770264e-18"
"L_crispatus_MHKL_MAG_00076_00704","","","115","534","3","354","97.45762711864407","39.86486486486486","25.411985018726593","7.163930715367196e-20","1.7913408753775672e-15","2.794603549730994e-18"
"L_crispatus_MHKL_MAG_00143_01059","","","115","533","3","355","97.45762711864407","39.97747747747748","25.53158223889931","7.19537564338541e-20","1.7992036796285217e-15","2.802497943346607e-18"
"L_delbrueckii_subsp_delbrueckii_TUA4408L_00916","","","28","10","90","878","23.728813559322035","98.87387387387388","27.315555555555555","7.236468354166594e-20","1.8094789119593567e-15","2.8141196142447226e-18"
"L_gasseri_AL3_01145","1020_g_869;1020_g_870","1020_g_1668;1020_g_1669","65","136","53","752","55.08474576271186","84.68468468468468","6.781354051054384","7.43910540377817e-20","1.8601483062147314e-15","2.8884290469172848e-18"
"L_delbrueckii_subsp_lactis_CIRM_BIA_1368_00171","","","41","41","77","847","34.74576271186441","95.38288288288288","11.0","8.234904984322805e-20","2.0591379913299175e-15","3.1924620020618877e-18"
"L_acetotolerans_LA1_01242","","","72","173","46","715","61.016949152542374","80.51801801801803","6.468962050766525","8.355492738397337e-20","2.089290959236254e-15","3.2341965313254704e-18"
"L_delbrueckii_subsp_lactis_KCTC_3034_00496/0.2","","1020_g_2001","52","79","66","809","44.06779661016949","91.1036036036036","8.068277713847333","8.657921899649887e-20","2.1649133710074544e-15","3.3460793987750452e-18"
"L_panisapium_ESL0411_01802","","","77","202","41","686","65.2542372881356","77.25225225225225","6.37792803670611","8.894745361739383e-20","2.2241310777029324e-15","3.4323010458378585e-18"
"L_acidophilus_JBNU_C5_00854/0.1","","","3","351","115","537","2.5423728813559325","60.47297297297297","0.039910813823857305","8.91031147435921e-20","2.2280233841635207e-15","3.4330098369237608e-18"
"L_delbrueckii_TS1-06_00948","","","26","7","92","881","22.033898305084744","99.21171171171171","35.56832298136646","9.810224803683892e-20","2.453046712161157e-15","3.773918018709473e-18"
"L_delbrueckii_subsp_sunkii_CIRM_BIA_266_01786","","","35","25","83","863","29.66101694915254","97.18468468468468","14.556626506024097","1.0131406287474597e-19","2.533358142183023e-15","3.891487161571464e-18"
"L_crispatus_NCK1351_00485","1020_g_1293","1020_g_2877","117","572","1","316","99.15254237288136","35.585585585585584","64.63636363636364","1.0263775958483546e-19","2.5664571784188108e-15","3.936284015979771e-18"
"L_delbrueckii_subsp_lactis_FAM_21748_01694","","","22","2","96","886","18.64406779661017","99.77477477477478","101.52083333333333","1.1840348112849108e-19","2.9606790456179195e-15","4.5339648478069214e-18"
"L_taiwanensis_CLG01_00291","","","17","509","101","379","14.40677966101695","42.68018018018018","0.12532824991732966","1.2874975931146724e-19","3.2193877315832384e-15","4.922611210371924e-18"
"L_jensenii_UMB0055_01111","1020_g_863","1020_g_1675","116","554","2","334","98.30508474576271","37.61261261261261","34.96750902527076","1.400102061930957e-19","3.500955205858358e-15","5.344969779936424e-18"
"L_delbrueckii_subsp_lactis_NBIMCC_8250_182_01705","","","61","119","57","769","51.69491525423729","86.59909909909909","6.915671531770603","1.5344174070420407e-19","3.8368107263086224e-15","5.848796838885095e-18"
"L_delbrueckii_ME-793_01598","","","114","523","4","365","96.61016949152543","41.1036036036036","19.890057361376673","1.6123179083656363e-19","4.031600929868274e-15","6.136378888688392e-18"
"L_rodentium_DSM_24759_00330","1020_g_183","1020_g_1581","113","511","5","377","95.76271186440678","42.45495495495496","16.67358121330724","1.6367584614982758e-19","4.092714532976439e-15","6.219930901179998e-18"
"L_iners_MHKL_MAG_00086_01107","","","3","348","115","540","2.5423728813559325","60.810810810810814","0.04047976011994003","1.770406134074624e-19","4.426900538253597e-15","6.717603244694381e-18"
"L_amylovorus_JBD401_01121/11/0.1","","","64","134","54","754","54.23728813559322","84.90990990990991","6.668877833056937","1.9076322962868253e-19","4.770034556865206e-15","7.227325086159404e-18"
"L_delbrueckii_subsp_bulgaricus_CIRM_BIA_1614_00859","","","51","77","67","811","43.22033898305085","91.32882882882883","8.017251405311107","1.9368827541133074e-19","4.843175326660325e-15","7.316992667401605e-18"
"L_gasseri_MHKL_MAG_00045_00117/10","","1020_g_1747","3","347","115","541","2.5423728813559325","60.92342342342343","0.04067159503821576","1.937152227882368e-19","4.843849145819862e-15","7.316992667401605e-18"
"L_sp_W8086_01478","1020_g_1009","1020_g_1498","41","683","77","205","34.74576271186441","23.085585585585587","0.1598182198475024","1.9594627284893384e-19","4.899636552587591e-15","7.390100380976759e-18"
"L_delbrueckii_subsp_lactis_NCIMB_700820_01263","","","44","52","74","836","37.28813559322034","94.14414414414415","9.559251559251559","2.0108848412983894e-19","5.028217545666623e-15","7.572616785642504e-18"
"L_intestinalis_DSM_6629_01495","1020_g_929","1020_g_2814","117","573","1","315","99.15254237288136","35.47297297297297","64.31937172774869","2.0780561711511547e-19","5.196179455963462e-15","7.813803693178138e-18"
"L_delbrueckii_ME-797_00351/0.1","","","38","34","80","854","32.20338983050847","96.17117117117117","11.930882352941177","2.304774874486008e-19","5.763089573652262e-15","8.65328764812652e-18"
"L_crispatus_Chicken_6_mag_147_01266/0.1","","","77","206","41","682","65.2542372881356","76.8018018018018","6.217617807246033","2.5424073331653966e-19","6.357289536580074e-15","9.531168720509856e-18"
"L_delbrueckii_subsp_bulgaricus_CIRM_BIA_1614_01907/4/0.7","","","36","29","82","859","30.508474576271187","96.73423423423422","13.004205214465937","3.010146236617897e-19","7.52687066466305e-15","1.1250927749870031e-17"
"L_delbrueckii_subsp_lactis_NBIMCC_8250_182_01583","","","36","29","82","859","30.508474576271187","96.73423423423422","13.004205214465937","3.010146236617897e-19","7.52687066466305e-15","1.1250927749870031e-17"
"L_johnsonii_GHZ10a_01623","1020_g_1319","1020_g_1489","113","512","5","376","95.76271186440678","42.34234234234234","16.596875","3.2317511067888215e-19","8.080993642525448e-15","1.2061184541082758e-17"
"L_delbrueckii_subsp_bulgaricus_CIRM_BIA_1614_01907","","1020_g_2524","70","167","48","721","59.32203389830508","81.19369369369369","6.296157684630739","3.462062409187838e-19","8.656887054174188e-15","1.2901471019633664e-17"
"L_delbrueckii_TS1-06_01708","","","24","5","94","883","20.33898305084746","99.43693693693693","45.08936170212766","3.6058215353090097e-19","9.016356749040179e-15","1.3417197543214552e-17"
"L_kefiranofaciens_subsp_kefirgranum_DSM_10550_01421","","","115","543","3","345","97.45762711864407","38.85135135135135","24.355432780847146","3.756956503824921e-19","9.394269737814216e-15","1.395219914824754e-17"
"L_delbrueckii_TS1-06_00951/0.1","","","4","360","114","528","3.389830508474576","59.45945945945946","0.05146198830409357","3.7607607382198926e-19","9.403782225918841e-15","1.395219914824754e-17"
"L_sp_UBA11204_00980/6","","1020_g_2934;1020_g_2935","84","251","34","637","71.1864406779661","71.73423423423422","6.26997890789782","3.79685092982281e-19","9.494025750021937e-15","1.406522333336583e-17"
"L_delbrueckii_subsp_bulgaricus_VHProbi_R03_01792","","","74","190","44","698","62.71186440677966","78.6036036036036","6.178468899521531","4.0261053673772027e-19","1.0067276471126695e-14","1.4892420815276177e-17"
"L_gasseri_UMB3077_00650","1020_g_445","1020_g_2568","100","376","18","512","84.7457627118644","57.65765765765766","7.5650118203309695","4.1026930321150614e-19","1.025878392680371e-14","1.5153299744170918e-17"
"L_crispatus_UMNLC12_00104/2","","","2","325","116","563","1.694915254237288","63.4009009009009","0.02986737400530504","6.960440830169189e-19","1.7404582295838057e-14","2.5670475362593004e-17"
"L_delbrueckii_ME-793_00894","","","60","119","58","769","50.847457627118644","86.59909909909909","6.685018835120255","7.456029069431235e-19","1.8643800688112804e-14","2.7457732972183805e-17"
"L_gasseri_MHKL_MAG_00040_00582/17","","","45","58","73","830","38.13559322033898","93.46846846846847","8.82144544166273","7.596155471311307e-19","1.899418675601392e-14","2.793262758237341e-17"
